"","crime_type","service","date","latitude","longitude","outcome_status_category","outcome_status_date","year","month","borough","census_code"
"10485","bicycle-theft","Force",2016-10-01,51.441809,-0.18916,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10486","bicycle-theft","Force",2016-10-01,51.457202,-0.196007,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10487","bicycle-theft","Force",2016-10-01,51.451255,-0.189391,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10488","bicycle-theft","Force",2016-10-01,51.44783,-0.191829,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10489","bicycle-theft","Force",2016-10-01,51.455402,-0.194193,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10490","bicycle-theft","Force",2016-10-01,51.43968,-0.218669,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10491","bicycle-theft","Force",2016-10-01,51.43962,-0.187765,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10492","bicycle-theft","Force",2016-10-01,51.459418,-0.210934,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10493","bicycle-theft","Force",2016-10-01,51.445305,-0.202434,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10494","bicycle-theft","Force",2016-10-01,51.455829,-0.189757,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10495","bicycle-theft","Force",2016-10-01,51.459953,-0.190127,"Investigation complete; no suspect identified","2016-12",2016,"October","Wandsworth","E09000032"
"10496","bicycle-theft","Force",2016-10-01,51.444974,-0.210822,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10497","bicycle-theft","Force",2016-10-01,51.45033,-0.188881,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10498","bicycle-theft","Force",2016-10-01,51.441809,-0.18916,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10499","bicycle-theft","Force",2016-10-01,51.443588,-0.215452,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10500","bicycle-theft","Force",2016-10-01,51.439796,-0.222751,"Investigation complete; no suspect identified","2016-11",2016,"October","Wandsworth","E09000032"
"10501","bicycle-theft","Force",2016-10-01,51.441809,-0.18916,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10502","bicycle-theft","Force",2016-10-01,51.442182,-0.189405,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10503","bicycle-theft","Force",2016-10-01,51.447258,-0.189693,"Investigation complete; no suspect identified","2016-12",2016,"October","Wandsworth","E09000032"
"10504","bicycle-theft","Force",2016-10-01,51.454133,-0.225922,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10505","bicycle-theft","Force",2016-10-01,51.457062,-0.192155,"Investigation complete; no suspect identified","2016-11",2016,"October","Wandsworth","E09000032"
"10506","bicycle-theft","Force",2016-10-01,51.459953,-0.190127,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10507","bicycle-theft","Force",2016-10-01,51.444455,-0.207461,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10508","bicycle-theft","Force",2016-10-01,51.45316,-0.199232,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10509","bicycle-theft","Force",2016-10-01,51.449097,-0.211654,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10510","bicycle-theft","Force",2016-10-01,51.454875,-0.193782,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10511","bicycle-theft","Force",2016-10-01,51.453323,-0.185337,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10512","bicycle-theft","Force",2016-10-01,51.454934,-0.191779,"Investigation complete; no suspect identified","2016-11",2016,"October","Wandsworth","E09000032"
"10513","bicycle-theft","Force",2016-10-01,51.456936,-0.199156,"Investigation complete; no suspect identified","2016-11",2016,"October","Wandsworth","E09000032"
"10514","bicycle-theft","Force",2016-10-01,51.43572,-0.187315,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10515","bicycle-theft","Force",2016-10-01,51.442588,-0.189504,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10516","bicycle-theft","Force",2016-10-01,51.449962,-0.19068,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10517","bicycle-theft","Force",2016-10-01,51.451255,-0.189391,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10518","bicycle-theft","Force",2016-11-01,51.451071,-0.183929,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10519","bicycle-theft","Force",2016-11-01,51.459418,-0.210934,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10520","bicycle-theft","Force",2016-11-01,51.454408,-0.18456,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10521","bicycle-theft","Force",2016-11-01,51.452849,-0.193603,"Investigation complete; no suspect identified","2016-12",2016,"November","Wandsworth","E09000032"
"10522","bicycle-theft","Force",2016-11-01,51.441809,-0.18916,"Offender given community sentence","2016-12",2016,"November","Wandsworth","E09000032"
"10523","bicycle-theft","Force",2016-11-01,51.459418,-0.210934,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10524","bicycle-theft","Force",2016-11-01,51.448376,-0.238911,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10525","bicycle-theft","Force",2016-11-01,51.442362,-0.196434,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10526","bicycle-theft","Force",2016-11-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-12",2016,"November","Wandsworth","E09000032"
"10527","bicycle-theft","Force",2016-11-01,51.447733,-0.208915,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10528","bicycle-theft","Force",2016-11-01,51.455829,-0.189757,"Investigation complete; no suspect identified","2016-11",2016,"November","Wandsworth","E09000032"
"10529","bicycle-theft","Force",2016-11-01,51.447074,-0.195874,"Investigation complete; no suspect identified","2016-12",2016,"November","Wandsworth","E09000032"
"10530","bicycle-theft","Force",2016-11-01,51.444455,-0.207461,"Awaiting court outcome","2017-03",2016,"November","Wandsworth","E09000032"
"10531","bicycle-theft","Force",2016-11-01,51.447733,-0.208915,"Status update unavailable","2017-03",2016,"November","Wandsworth","E09000032"
"10532","bicycle-theft","Force",2016-12-01,51.451255,-0.189391,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10533","bicycle-theft","Force",2016-12-01,51.452651,-0.200087,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10534","bicycle-theft","Force",2016-12-01,51.455499,-0.230576,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10535","bicycle-theft","Force",2016-12-01,51.456896,-0.223656,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10536","bicycle-theft","Force",2016-12-01,51.450731,-0.22214,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10537","bicycle-theft","Force",2016-12-01,51.45205,-0.21898,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10538","bicycle-theft","Force",2016-12-01,51.455541,-0.241744,"Investigation complete; no suspect identified","2017-02",2016,"December","Wandsworth","E09000032"
"10539","bicycle-theft","Force",2016-12-01,51.455402,-0.194193,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10540","bicycle-theft","Force",2016-12-01,51.434407,-0.184446,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10541","bicycle-theft","Force",2016-12-01,51.458181,-0.214725,"Investigation complete; no suspect identified","2017-01",2016,"December","Wandsworth","E09000032"
"10542","bicycle-theft","Force",2016-12-01,51.455964,-0.1886,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10543","bicycle-theft","Force",2016-12-01,51.439664,-0.200512,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10544","bicycle-theft","Force",2016-12-01,51.455541,-0.241744,"Investigation complete; no suspect identified","2016-12",2016,"December","Wandsworth","E09000032"
"10545","bicycle-theft","Force",2016-12-01,51.454934,-0.191779,"Investigation complete; no suspect identified","2016-12",2016,"December","Wandsworth","E09000032"
"10546","bicycle-theft","Force",2016-12-01,51.455964,-0.1886,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10547","bicycle-theft","Force",2016-12-01,51.449949,-0.238246,"Under investigation","2016-12",2016,"December","Wandsworth","E09000032"
"10548","bicycle-theft","Force",2016-12-01,51.441304,-0.186734,"Investigation complete; no suspect identified","2017-01",2016,"December","Wandsworth","E09000032"
"10549","bicycle-theft","Force",2016-12-01,51.455469,-0.185698,"Investigation complete; no suspect identified","2016-12",2016,"December","Wandsworth","E09000032"
"10550","bicycle-theft","Force",2016-01-01,51.453432,-0.101924,"Investigation complete; no suspect identified","2016-02",2016,"January","Lambeth","E09000022"
"10551","bicycle-theft","Force",2016-01-01,51.451279,-0.160936,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10552","bicycle-theft","Force",2016-01-01,51.447653,-0.131191,"Status update unavailable","2016-05",2016,"January","Lambeth","E09000022"
"10553","bicycle-theft","Force",2016-01-01,51.422988,-0.162576,"Investigation complete; no suspect identified","2016-02",2016,"January","Wandsworth","E09000032"
"10554","bicycle-theft","Force",2016-01-01,51.422407,-0.161089,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10555","bicycle-theft","Force",2016-01-01,51.438106,-0.085725,"Investigation complete; no suspect identified","2016-03",2016,"January","Southwark","E09000028"
"10556","bicycle-theft","Force",2016-01-01,51.430602,-0.152689,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10557","bicycle-theft","BTP",2016-01-01,51.4464,-0.163247,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10558","bicycle-theft","Force",2016-01-01,51.443798,-0.151236,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10559","bicycle-theft","Force",2016-01-01,51.452782,-0.101203,"Local resolution","2016-02",2016,"January","Southwark","E09000028"
"10560","bicycle-theft","Force",2016-01-01,51.453741,-0.139708,"Status update unavailable","2016-05",2016,"January","Lambeth","E09000022"
"10561","bicycle-theft","Force",2016-01-01,51.437021,-0.119251,"Status update unavailable","2016-05",2016,"January","Lambeth","E09000022"
"10562","bicycle-theft","Force",2016-01-01,51.453532,-0.152642,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10563","bicycle-theft","Force",2016-01-01,51.442789,-0.112179,"Investigation complete; no suspect identified","2016-02",2016,"January","Lambeth","E09000022"
"10564","bicycle-theft","Force",2016-01-01,51.426718,-0.175746,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10565","bicycle-theft","Force",2016-01-01,51.453934,-0.157591,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10566","bicycle-theft","Force",2016-01-01,51.442459,-0.123014,"Investigation complete; no suspect identified","2016-01",2016,"January","Lambeth","E09000022"
"10567","bicycle-theft","Force",2016-01-01,51.424786,-0.136368,"Status update unavailable","2016-05",2016,"January","Lambeth","E09000022"
"10568","bicycle-theft","Force",2016-01-01,51.448677,-0.175663,"Offender given conditional discharge","2016-02",2016,"January","Wandsworth","E09000032"
"10569","bicycle-theft","Force",2016-01-01,51.447733,-0.145896,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10570","bicycle-theft","Force",2016-01-01,51.426826,-0.167097,"Investigation complete; no suspect identified","2016-04",2016,"January","Wandsworth","E09000032"
"10571","bicycle-theft","Force",2016-01-01,51.434276,-0.080835,"Status update unavailable","2016-05",2016,"January","Southwark","E09000028"
"10572","bicycle-theft","Force",2016-01-01,51.421198,-0.160864,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10573","bicycle-theft","Force",2016-01-01,51.457091,-0.122529,"Status update unavailable","2016-05",2016,"January","Lambeth","E09000022"
"10574","bicycle-theft","Force",2016-01-01,51.422422,-0.142116,"Investigation complete; no suspect identified","2016-03",2016,"January","Wandsworth","E09000032"
"10575","bicycle-theft","Force",2016-01-01,51.440034,-0.106969,"Investigation complete; no suspect identified","2016-07",2016,"January","Lambeth","E09000022"
"10576","bicycle-theft","Force",2016-01-01,51.443798,-0.151236,"Investigation complete; no suspect identified","2016-02",2016,"January","Wandsworth","E09000032"
"10577","bicycle-theft","Force",2016-01-01,51.450002,-0.163204,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10578","bicycle-theft","Force",2016-02-01,51.431294,-0.083204,"Investigation complete; no suspect identified","2016-04",2016,"February","Southwark","E09000028"
"10579","bicycle-theft","Force",2016-02-01,51.435406,-0.160236,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10580","bicycle-theft","Force",2016-02-01,51.426718,-0.175746,"Investigation complete; no suspect identified","2016-03",2016,"February","Wandsworth","E09000032"
"10581","bicycle-theft","Force",2016-02-01,51.441092,-0.158151,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10582","bicycle-theft","Force",2016-02-01,51.421833,-0.129411,"Investigation complete; no suspect identified","2016-03",2016,"February","Lambeth","E09000022"
"10583","bicycle-theft","Force",2016-02-01,51.443923,-0.152886,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10584","bicycle-theft","Force",2016-02-01,51.438788,-0.11561,"Status update unavailable","2016-06",2016,"February","Lambeth","E09000022"
"10585","bicycle-theft","Force",2016-02-01,51.45059,-0.147421,"Investigation complete; no suspect identified","2016-03",2016,"February","Wandsworth","E09000032"
